Row,z_1,z_2
scenario0,1.36327607929175,0.293524998458517
scenario1,-0.615348812524658,0.199356657196991
scenario2,0.507743446272257,3.11054271903116
scenario3,1.53379867375629,-1.67297475853669
scenario4,-0.763011392132645,1.28490771002804
scenario5,0.568433532917208,3.11717651686943
scenario6,0.562842948262194,0.301978849423795
scenario7,0.649201905522626,0.0407415897092495
scenario8,0.568844780440629,0.36185635261238
scenario9,0.801627947886513,-0.0405195724211783
scenario10,0.357462976320345,0.161001987154847
scenario11,0.362986443434745,0.633106602194315
scenario12,1.07570594443757,-0.635129804969049
scenario13,0.820639371209996,-0.205425368715625
scenario14,0.992642768728914,-0.395190580392376
scenario15,1.10781228216612,-0.614658725756065
scenario16,0.325561651723695,0.428693886509124
scenario17,0.472361713824763,0.566246436919784
scenario18,0.903076425592079,-0.248728563199096
scenario19,1.14224043784323,-0.897938617537852
scenario20,0.979778407658642,-0.343900938460138
scenario21,1.30619304876309,-1.05179235883283
scenario22,0.930435018180041,0.0476005113879564
scenario23,0.57503145144849,0.433124537003693
scenario24,-1.04675390847533,-0.395435093833293
scenario25,1.27469406794923,-0.782708466743407
scenario26,0.973355607814428,-0.299692970878075
scenario27,0.82386256163614,-0.0966397323719275
scenario28,1.00361124737971,-0.460468492694049
scenario29,0.582233364596618,0.667741617863752
scenario30,1.26546948412889,-1.03679116235024
scenario31,1.33375245269042,-0.552578881276553
scenario32,0.789964317343653,1.05943688725521
scenario33,1.39866911390358,-0.548090206194404
scenario34,1.44515915406486,-0.728128988190573
scenario35,0.408232734808215,1.08420112120355
scenario36,0.840364922811358,0.158326587725437
scenario37,0.174904076263539,1.07824395247561
scenario38,1.08031903649426,-0.625879299777486
scenario39,0.96131769101686,-0.49375523139093
scenario40,0.934309413218784,-0.376438361918164
scenario41,1.17921544769227,-0.871859153465633
scenario42,1.28509534312311,-0.678554613853287
scenario43,1.30245512280797,-0.674849540175631
scenario44,1.56145584554079,-0.778733732721797
scenario45,1.30759432332677,-0.472414775543446
scenario46,0.874892872790344,-0.166188850714792
scenario47,0.787832355319992,-0.0176111779739409
scenario48,0.195315541489874,1.25974188076676
scenario49,-1.5383745054409,0.600016023572086
scenario50,1.87124021955699,-1.78301355294367
scenario51,0.46805241079445,0.428381688977205
scenario52,1.72763669546581,-1.43066929665782
scenario53,1.49517207549022,-1.01678907865034
scenario54,1.49615402037139,-1.2539400070609
scenario55,1.0274825161854,0.839601452197847
scenario56,1.55374127795362,-1.21477187745811
scenario57,1.68007945066432,-0.588619628609908
scenario58,1.65402930902791,-1.49838506536427
scenario59,-1.08283671890742,0.931802942482854
scenario60,-1.60426183402239,-1.01979442247076
scenario61,-1.46520702858737,0.00362765097167617
scenario62,0.838193908589856,1.36053908865241
scenario63,-1.05792919495837,0.87387338703061
scenario64,-1.21039165442601,1.06403616663272
scenario65,-1.12586860122837,-0.191016587997423
scenario66,-0.574163441630202,-0.632483017634023
scenario67,0.813377075816116,1.34114441702707
scenario68,-1.24896724936172,1.39946556827506
scenario69,-1.00179504429197,0.541245599180028
scenario70,0.748197661323699,1.42230112162444
scenario71,-0.537595876913675,-0.653070438207916
scenario72,-1.10482718450548,0.664759299162511
scenario73,-1.07459995639008,0.943475754179786
scenario74,1.31699676353714,-1.21115970791125
scenario75,0.956786991316584,0.101564002716144
scenario76,1.10314505723016,-0.418089257692473
scenario77,1.20544235288608,-0.947589186509986
scenario78,0.18890398996334,0.788097665504478
scenario79,1.08278845414127,-0.520985236773015
scenario80,1.11947644673315,-1.40843355645769
scenario81,0.668964833726944,1.17137223264992
scenario82,1.21388249719522,-0.843081827871163
scenario83,0.987318488532335,-0.872152285435955
scenario84,1.67065546851331,-2.17117199349748
scenario85,1.18422785959111,-0.589041437372726
scenario86,1.26582953920307,-0.794071422744661
scenario87,0.85536915146471,-0.594838650453266
scenario88,-0.204168682982775,-2.19855225016341
scenario89,0.871156980338917,-0.691111162974492
scenario90,0.920906004611128,-0.0390427008705053
scenario91,1.57191580030587,-1.18530977526087
scenario92,1.33336830074434,-1.07766771750799
scenario93,0.285929547680737,1.02237856977889
scenario94,-0.528444620890085,-0.777825410951758
scenario95,-0.881017130050964,-0.0495318314703864
scenario96,-0.659485052870754,-0.697629618306887
scenario97,-0.306581685890947,-1.36955823049424
scenario98,-1.35181856422108,0.420433407433927
scenario99,-1.47310176236132,0.833077153915649
scenario100,-0.845630370726804,-0.466225822061907
scenario101,-0.55655243458661,-1.01219982897058
scenario102,-1.48098464523632,-0.40805923783225
scenario103,-0.922507263098606,-0.294150340560653
scenario104,-0.537029498302616,-0.740205006552925
scenario105,2.42462115959283,-2.18681012991261
scenario106,0.466781084122498,-2.71785398629059
scenario107,0.563392170952597,-2.07043946412929
scenario108,0.655432384593757,-0.172461260583523
scenario109,-0.0306645718499221,-1.16336308167312
scenario110,1.37577663798076,-0.564844654806441
scenario111,1.27328918067829,-0.964568124895794
scenario112,1.1477761612319,0.0925581571130352
scenario113,0.581737726693559,1.60670859506482
scenario114,1.50756669400143,-0.801153101723713
scenario115,-0.269085162663766,-1.7176140995956
scenario116,1.20993169237548,-0.492846907165119
scenario117,1.94054367167361,-1.54942801512123
scenario118,1.86098115065615,-0.779661576659151
scenario119,1.55162573127691,-0.42628766115209
scenario120,0.902643242767566,1.43222106883871
scenario121,1.24007208884427,0.436854874792432
scenario122,1.95316491433875,-0.924129343704558
scenario123,-1.70396504581109,0.603342087618466
scenario124,2.53669540565472,-1.22773830338227
scenario125,1.31682366316167,0.396061139853093
scenario126,2.12650001296253,-1.27366049155981
