instances,algo_collision,feature_npc1_avg_control_speed,feature_npc1_min_control_speed,feature_npc1_max_control_speed,feature_npc1_std_control_speed,feature_npc2_avg_control_speed,feature_npc2_min_control_speed,feature_npc2_max_control_speed,feature_npc2_std_control_speed,feature_npcs_avg_control_speed,feature_npcs_min_control_speed,feature_npcs_max_control_speed,feature_npcs_std_control_speed,feature_npc_number_lane_changes,feature_npc2_number_lane_changes,feature_ego_avg_speed,feature_ego_min_speed,feature_ego_max_speed,feature_ego_std_speed,feature_npc1_avg_speed,feature_npc1_min_speed,feature_npc1_max_speed,feature_npc1_std_speed,feature_npc2_avg_speed,feature_npc2_min_speed,feature_npc2_max_speed,feature_npc2_std_speed,feature_avg_dist_ego_npc1,feature_min_dist_ego_npc1,feature_max_dist_ego_npc1,feature_std_dist_ego_npc1,feature_avg_dist_ego_npc2,feature_min_dist_ego_npc2,feature_max_dist_ego_npc2,feature_std_dist_ego_npc2,feature_npc_avg_dist,feature_max_npc_dist,feature_min_npc_dist,feature_std_npc_dist,feature_type_npc_max_dist,feature_type_npc_min_dist,feature_op_npc_max_dist,feature_op_npc_min_dist,feature_ctrl_speed_npc_max_dist,feature_ctrl_speed_npc_min_dist,feature_speed_npc_min_dist,feature_speed_npc_max_dist,feature_avg_speed_npcs,feature_max_npc_speed,feature_min_npc_speed,feature_std_npcs_speed,feature_type_npc_max_speed,feature_type_npc_min_speed,feature_op_npc_max_speed,feature_op_npc_min_speed,feature_ctrl_speed_npc_max_speed,feature_ctrl_speed_npc_min_speed,feature_dist_av_npc_max_speed,feature_dist_av_npc_min_speed,feature_time_to_max_speed,feature_time_to_max_dist,feature_source
scenario196,2,16.9040806483038,2.53348046195953,26.816166908752,7.77467654014138,11.6518441693552,2.26734805267,26.1769900619171,7.03126782283302,14.2779624088295,2.26734805267,26.816166908752,7.4029721814872,6,8,6.95104760346374,0,11.4139590621296,4.00932332046914,4.63693062321911,0,20.0622542491247,5.3736931724988,7.7531942707583,0,25.8706841925434,6.72029536358973,22.120944688277,5.86383148213129,88.2206310547638,22.9789977103796,22.9623484220327,2.02215557499077,63.2011891923479,19.8249393780266,22.5416465551549,88.2206310547638,2.02215557499077,21.4019685442031,1,2,2,1,20.6480173366603,7.28187776526707,0.942445491030649,0.000762939453125,6.19506244698871,25.8706841925434,0,6.04699426804426,2,2,1,1,15.5119975991975,6.73296026783213,49.8559305051334,11.7504022474896,18,30,1
scenario197,2,15.9341459523077,2.53348046195953,24.6269374522766,7.04871636447858,14.8816156175993,4.44737267761769,26.1769900619171,6.94166815383546,15.4078807849535,2.53348046195953,26.1769900619171,6.99519225915702,4.5,5,7.31934986527737,0,11.5141176356292,3.57187506625224,7.79300484394543,0,20.5974604538363,5.47866611188486,7.88697302253401,0,19.4763446743129,6.15090030191878,18.842279417326,6.53556071070187,38.6728654977433,10.2508156539901,6.93419344129541,2.01842483766155,16.6105893356597,3.58627087563868,12.8882364293107,38.6728654977433,2.01842483766155,6.91854326481441,1,2,1,1,18.4293251925029,7.28187776526707,1.40925656391172,11.5380389135519,7.83998893323972,20.5974604538363,0,5.81478320690182,1,2,2,1,20.6480173366603,6.73296026783213,11.0837954973623,11.7504022474896,29,22.3,1
scenario198,2,16.9040806483038,2.53348046195953,26.816166908752,7.77467654014138,14.8816156175993,4.44737267761769,26.1769900619171,6.94166815383546,15.8928481329516,2.53348046195953,26.816166908752,7.35817234698842,4.5,5,7.29495256070892,0,11.2851434861662,3.63988293266018,8.07331681671442,0,19.881476230207,5.66821654453137,8.59514675170762,0,26.1732574353991,7.54480274002115,12.281882487232,3.46367524823506,24.0172819211001,4.2366333399886,27.8461325313316,3.38463021569333,76.3317739732917,23.2696294625335,20.0640075092818,76.3317739732917,3.38463021569333,13.753131401261,2,2,1,1,19.4900008065722,18.4529054939985,18.3746856878948,10.9349376580649,8.33423178421102,26.1732574353991,0,6.60650964227626,2,2,1,1,19.4900008065722,6.73296026783213,72.1261353556947,11.7504022474896,18,20.6,1
scenario199,1,15.9341459523077,2.53348046195953,24.6269374522766,7.04871636447858,10.4412197260293,2.26734805267,26.1769900619171,7.29950949633598,13.1876828391685,2.26734805267,26.1769900619171,7.17411293040728,6,8,7.35586401804321,0,11.4784122956183,4.15051217262751,8.14981885852136,0,20.9708800124536,5.06050011395321,7.19090408772879,0,26.0566188248903,6.90054338129279,19.2018821890563,2.64079841106538,42.4897638991568,11.5124755475772,18.1041170748764,2.32736902656193,34.4471858671036,9.58300991485212,18.6529996319664,42.4897638991568,2.32736902656193,10.5477427312147,1,2,1,1,18.4293251925029,7.28187776526707,4.07152487629365,5.58208632925848,7.67036147312508,26.0566188248903,0,5.980521747623,2,2,1,1,3.40575316593877,6.73296026783213,9.11357344788299,11.7504022474896,18,22.7,1
scenario200,2,16.9040806483038,2.53348046195953,26.816166908752,7.77467654014138,14.8816156175993,4.44737267761769,26.1769900619171,6.94166815383546,15.8928481329516,2.53348046195953,26.816166908752,7.35817234698842,4,5,7.33899889877374,0,11.3862633880937,3.57348503917854,4.07112746565062,0,19.2773089565875,4.68253394623925,8.49392527875627,0,26.173012623331,7.59671364075567,39.5952029660951,8.64072521330666,116.98614560691,38.453116002043,22.656457170311,2.86202667717287,63.7839971925821,18.7956804035639,31.125830068203,116.98614560691,2.86202667717287,28.6243982028034,1,2,0,1,20.6480173366603,7.28187776526707,1.4226938895374,0,6.28252637220344,26.173012623331,0,6.13962379349746,2,2,2,1,26.1769900619171,6.73296026783213,57.4241375931631,11.7504022474896,17.8,30,1
scenario201,0,16.9040806483038,2.53348046195953,26.816166908752,7.77467654014138,14.8816156175993,4.44737267761769,26.1769900619171,6.94166815383546,15.8928481329516,2.53348046195953,26.816166908752,7.35817234698842,5,6,7.25428104775006,0,11.0615383869579,2.67892132732908,4.09336331966799,0,15.1877161949632,4.05467305783428,7.91072477422186,0,22.8197818869781,5.98285926247863,34.3988901063121,9.0704132051623,114.275250733191,34.9026625967152,14.3490934908301,2.92692302742727,38.4698839147032,8.64312605649426,24.3739917985711,114.275250733191,2.92692302742727,21.7728943266048,1,2,2,1,20.6480173366603,18.4529054939985,18.3523224258421,0,6.00204404694492,22.8197818869781,0,5.01876616015646,2,2,1,2,19.4900008065722,6.73296026783213,20.9383070513094,11.7504022474896,18,30,1
scenario202,2,16.9040806483038,2.53348046195953,26.816166908752,7.77467654014138,14.8816156175993,4.44737267761769,26.1769900619171,6.94166815383546,15.8928481329516,2.53348046195953,26.816166908752,7.35817234698842,5.5,5,7.3278713695668,0,11.3135467856208,3.59119785621728,4.40679802569923,0,19.2231887022001,4.90121076648123,9.07076726738737,0,26.1695535185321,7.42037012347844,34.4996611394222,8.75719186004447,107.813965295057,33.5003585780212,29.5460220404204,3.37816175265656,78.4038810096938,23.9945689157865,32.0228415899213,107.813965295057,3.37816175265656,28.7474637469038,1,2,2,1,20.6480173366603,18.4529054939985,18.3653694689107,0,6.7387826465433,26.1695535185321,0,6.16079044497984,2,2,1,1,19.4900008065722,6.73296026783213,78.4038810096938,11.7504022474896,18,30,1
scenario203,2,16.9040806483038,2.53348046195953,26.816166908752,7.77467654014138,16.4608537774709,4.44737267761769,27.784162501966,7.65549476897059,16.6824672128874,2.53348046195953,27.784162501966,7.71508565455599,5,6,7.32269438763835,0,11.3616649912647,3.65574758271355,4.79111345940848,0,18.2132922328335,5.03082499217989,9.15894983324744,0,26.1371630114352,6.96076559369981,31.4514958060084,8.77942713928863,98.2157066181201,29.6965693758258,27.6936077466423,3.38097297898151,69.866385901095,21.0803949167918,29.5725517763253,98.2157066181201,3.38097297898151,25.3884821463088,1,2,2,1,20.6480173366603,18.4529054939985,18.3653694689107,0,6.97503164632796,26.1371630114352,0,5.99579529293985,2,2,1,1,15.5119975991975,6.73296026783213,69.866385901095,11.7504022474896,18,30,1
scenario204,2,19.6611167605514,2.53348046195953,28.7328317071109,8.45061991457673,16.4608537774709,4.44737267761769,27.784162501966,7.65549476897059,18.0609852690112,2.53348046195953,28.7328317071109,8.05305734177366,5,6,7.30926388118731,0,11.4177143702767,3.7505227277877,4.38807139280044,0,19.4362368415687,5.14496863635313,9.17688877983644,0,26.0924908933301,6.74209855184646,32.3447341476311,8.73583563642681,107.081063338993,32.4928370694376,26.0527918976027,2.03274722633903,64.4270040492331,20.6333383515009,29.1987630226169,107.081063338993,2.03274722633903,26.5630877104692,1,2,2,1,20.6480173366603,7.28187776526707,0.939640703032685,0,6.78248008631844,26.0924908933301,0,5.9435335940998,2,2,1,1,15.5119975991975,6.73296026783213,60.4010167334688,11.7504022474896,18,30,1
scenario205,2,20.3776293442576,2.53348046195953,28.7328317071109,8.31393496061877,14.626779073883,4.44737267761769,26.1769900619171,6.88080534078535,17.5022042090703,2.53348046195953,28.7328317071109,7.59737015070206,5,6,7.2968647764546,0,11.3657164918664,3.65578609299377,4.60451546413642,0,19.0577888972776,4.98492874956386,8.3820429868572,0,26.117486907962,7.23538043348801,30.9235637063076,8.69822242727722,99.9869870524416,29.9021225582262,23.7313186498402,2.07909589117613,65.5188806531356,20.1178468821995,27.3274411780739,99.9869870524416,2.07909589117613,25.0099847202128,1,2,2,1,20.6480173366603,7.28187776526707,0.628823657713681,0.000762939453125,6.49327922549681,26.117486907962,0,6.11015459152593,2,2,1,1,15.5119975991975,6.73296026783213,62.7465834622671,11.7504022474896,18,30,1
scenario206,0,13.1708797632101,2.27645500632879,27.3103370480177,8.28333769587643,17.0036878428101,5.55994776891359,26.9883587909582,8.36497866585155,15.0872838030101,2.27645500632879,27.3103370480177,8.32415818086399,3.5,5,7.31496217534076,0,11.6852433890596,4.36237356419024,7.65863207586606,0,27.2840459123412,6.11777159902375,10.0917560648323,0,26.6417173445888,7.30522978199047,15.2826428207189,8.80884903500315,35.4718872308008,6.19440452344091,28.7948073417399,3.79842485065288,66.305665387109,17.7640744962963,22.0387250812294,66.305665387109,3.79842485065288,11.9792395098686,2,2,2,0,5.55994776891359,16.2850872124514,14.75009465696,20.7084160495564,8.87519407034918,27.2840459123412,0,6.71150069050711,1,2,1,0,27.3103370480177,16.2850872124514,10.8049790546886,11.7504022474896,14.2,12,1
scenario207,2,11.9647338258108,3.08029798998079,25.3103949260199,8.67809241216995,13.7181272435362,0.566941620941334,29.6760216398521,10.9209551537928,12.8414305346735,0.566941620941334,29.6760216398521,9.79952378298138,4,2,7.29855793632723,0,11.6456438112492,4.36284264684168,7.82887336545022,0,23.6086093026284,7.30942492640964,7.96517014612874,0,27.589095965466,7.93679274353952,39.3048976498567,5.0891000491346,71.2701595230237,21.7286087788561,17.2690622135171,2.70465431095209,54.0812967812682,13.5890440387276,28.2869799316869,71.2701595230237,2.70465431095209,17.6588264087918,1,2,0,1,5.90134925376326,1.07102093477887,0.0519023173574675,5.89697624336571,7.89702175578948,27.589095965466,0,7.62310883497458,2,2,2,2,3.40855240393722,12.3223463836399,54.0812967812682,11.7504022474896,6,22.5,1
scenario208,0,17.9879705050001,6.71317203377859,29.5714923275833,8.49518386301546,14.233847170384,1.55439586299992,28.5553150410973,7.94282398718183,16.110908837692,1.55439586299992,29.5714923275833,8.21900392509865,2.5,2,6.75796260950485,0,11.7117399759473,4.78566912513737,9.17268012544688,0,26.4246572595916,6.81507219441924,8.23239144227635,0,28.540234456972,7.97527334028105,27.3210428824497,3.71588080603894,53.3865241342484,14.5303516141244,19.6954328940254,3.78449142738499,47.0633436258095,11.2258212578817,23.5082378882375,53.3865241342484,3.71588080603894,12.878086436003,1,1,0,2,20.40802975515,26.4242308213286,26.4234967664584,11.4299883086651,8.70253578386161,28.540234456972,0,7.39517276735014,2,2,2,2,20.2467533878466,13.3351971969802,26.4011640256638,11.7504022474896,9,15.2,1
scenario209,0,10.4618728663918,0.0184260700468986,26.6535859808624,7.61770031692687,14.6693144066993,5.90714074605297,29.1962798681379,7.38869219105932,12.5655936365456,0.0184260700468986,29.1962798681379,7.50319625399309,4.5,4,7.32305770563771,0,11.6837221327623,3.58431156988101,7.84725374412088,0,26.1517854172277,6.68575623975038,9.04354882924064,0,24.2133787615132,6.06904860211888,27.4507696172328,4.50174578597231,48.2750424871611,13.1858311269263,37.9098021303705,3.34416540165374,72.3660427759765,19.2887474775979,32.6802858738017,72.3660427759765,3.34416540165374,16.2372893022621,2,2,0,1,6.6442135179302,20.1678452783431,17.8460738139941,16.8414675183692,8.44540128668076,26.1517854172277,0,6.37740242093463,1,2,1,1,16.3140945642188,20.1678452783431,20.6579121691651,11.7504022474896,21,12,1
scenario210,0,13.1708797632101,2.27645500632879,27.3103370480177,8.28333769587643,13.7181272435362,0.566941620941334,29.6760216398521,10.9209551537928,13.4445035033732,0.566941620941334,29.6760216398521,9.60214642483461,2,2,7.33507898737437,0,11.7006055264213,4.45086701095775,7.55708308176524,0,27.2836979533155,6.23029100759567,7.5458377905718,0,27.589095965466,8.08880302918696,15.8110950325456,9.86735381287956,36.0306099938248,6.1765320308341,16.0007406982096,3.75458528523718,49.876799867174,10.7588648581396,15.9059178653776,49.876799867174,3.75458528523718,8.46769844448684,2,2,2,2,3.40855240393722,0.566941620941334,0.497541826019914,27.589095965466,7.55146043616852,27.589095965466,0,7.15954701839132,2,2,2,2,3.40855240393722,12.3223463836399,49.876799867174,11.7504022474896,6,6,1
scenario211,0,11.9647338258108,3.08029798998079,25.3103949260199,8.67809241216995,17.0036878428101,5.55994776891359,26.9883587909582,8.36497866585155,14.4842108343105,3.08029798998079,26.9883587909582,8.52153553901075,5.5,5,7.2895273084271,0,11.6479071121824,4.32982839762156,8.06009181207187,0,23.6084793690041,7.2085146740487,10.0917560648323,0,26.6417173445888,7.30522978199047,40.4046554820741,3.38261204088788,70.2544493494687,22.0056546306736,27.4154379319932,3.80638812165813,63.5571384462053,16.8757522127796,33.9100467070337,70.2544493494687,3.38261204088788,19.4407034217266,1,1,0,0,5.90134925376326,25.3103949260199,10.9277419856423,5.72860392828567,9.07592393845209,26.6417173445888,0,7.25687222801959,2,2,2,0,20.7273400578809,16.2850872124514,41.306714901588,11.7504022474896,9,21.8,1
scenario212,0,17.9879705050001,6.71317203377859,29.5714923275833,8.49518386301546,12.3167455655033,1.07573733903979,28.5553150410973,8.55051201059249,15.1523580352517,1.07573733903979,29.5714923275833,8.52284793680398,2.5,2,7.32941571300091,0,11.6495844115357,4.38486469424712,8.37178291959839,0,24.397712871603,5.74111446578229,7.51109354324924,0,28.540234456972,7.78009565930514,27.4315445700706,3.69214260846719,55.1154613744705,17.7810177340468,16.4675996792138,3.77749172444665,47.8786931879458,12.1041082467485,21.9495721246422,55.1154613744705,3.69214260846719,14.9425629903976,1,1,2,2,23.21410520532,16.6093844118248,2.65497755679875,6.59470140962734,7.94143823142381,28.540234456972,0,6.76060506254371,2,2,2,2,1.07573733903979,13.3351971969802,31.0615036315984,11.7504022474896,9,21.4,1
scenario213,0,11.9647338258108,3.08029798998079,25.3103949260199,8.67809241216995,17.0036878428101,5.55994776891359,26.9883587909582,8.36497866585155,14.4842108343105,3.08029798998079,26.9883587909582,8.52153553901075,5.5,5,7.3171911525475,0,11.6574084064845,4.41069193322499,8.05906248540527,0,23.6083250749783,7.21863521681288,9.47202728256579,0,26.6417173445888,7.59832914911071,41.9414662015786,3.43925287535265,72.013988173273,22.7079055365713,27.0710535583609,3.80038775435145,61.3297527695959,15.8692245587664,34.5062598799698,72.013988173273,3.43925287535265,19.2885650476689,1,1,0,0,5.90134925376326,25.3103949260199,6.86906315757405,5.73668177246446,8.76554488398553,26.6417173445888,0,7.4084821829618,2,2,2,0,20.7273400578809,16.2850872124514,39.2865897992842,11.7504022474896,9,21.8,1
scenario214,0,17.9879705050001,6.71317203377859,29.5714923275833,8.49518386301546,12.1577548211508,1.07573733903979,28.5553150410973,8.63953771143993,15.0728626630754,1.07573733903979,29.5714923275833,8.5673607872277,2.5,2,7.34302842269018,0,11.712069719131,4.44658119121129,8.04111782775035,0,22.8962935257757,5.60792316391019,7.51675295065604,0,28.540234456972,7.85957338627521,27.1063175959412,3.35342482381768,61.113274549984,17.991631181719,18.6454839196564,3.7881949800395,53.8704638180767,14.247441521444,22.8759007577988,61.113274549984,3.35342482381768,16.1195363515815,1,1,2,1,23.21410520532,29.5714923275833,0,6.62365781105951,7.7789353892032,28.540234456972,0,6.7337482750927,2,2,2,2,1.07573733903979,13.3351971969802,28.3991242231375,11.7504022474896,9,21.4,1
scenario215,0,11.9647338258108,3.08029798998079,25.3103949260199,8.67809241216995,14.6693144066993,5.90714074605297,29.1962798681379,7.38869219105932,13.3170241162551,3.08029798998079,29.1962798681379,8.03339230161463,5,4,7.33956243227649,0,11.6959617610699,3.56043448831686,8.02365005713068,0,23.6006472174966,6.9159333814872,9.04354882924064,0,24.2133787615132,6.06904860211888,28.7658360200003,3.48860581032564,63.3654530110316,17.2518998488681,30.0242934930405,3.31163001412999,59.6693078489062,15.064098390023,29.3950647565204,63.3654530110316,3.31163001412999,16.1579991194455,1,2,2,1,22.9443501116941,20.1678452783431,17.8460738139941,7.22899689942974,8.53359944318566,24.2133787615132,0,6.49249099180304,2,2,1,1,24.2384501073432,20.1678452783431,48.166419185026,11.7504022474896,8.8,24.2,1
scenario216,0,10.4618728663918,0.0184260700468986,26.6535859808624,7.61770031692687,17.0036878428101,5.55994776891359,26.9883587909582,8.36497866585155,13.732780354601,0.0184260700468986,26.9883587909582,7.99133949138921,4.5,5,7.32641227522068,0,11.648438667808,4.45678606180278,7.69504202328443,0,26.1725564857264,6.73461046968539,9.47202728256579,0,26.6417173445888,7.59832914911071,53.342239710962,8.66040314092342,97.2932124560391,28.1237460243028,26.9286277451081,3.79808254569981,61.182322080673,15.8133829996309,40.135433728035,97.2932124560391,3.79808254569981,21.9685645119668,1,2,1,0,26.6535859808624,16.2850872124514,14.75009465696,8.212453685462,8.58353465292511,26.6417173445888,0,7.16646980939805,2,2,2,0,20.7273400578809,16.2850872124514,39.4335300357071,11.7504022474896,9,18.1,1
scenario217,0,17.9879705050001,6.71317203377859,29.5714923275833,8.49518386301546,17.0036878428101,5.55994776891359,26.9883587909582,8.36497866585155,17.4958291739051,5.55994776891359,29.5714923275833,8.43008126443351,4,5,7.31282775944303,0,11.6569579775792,4.2879764864034,9.17032229739578,0,26.4239380426973,6.65659784805126,9.67723042735959,0,26.6417173445888,7.47370612313875,21.0841473784377,3.77053116756859,47.0059559970793,13.5847972408407,28.2694711491866,3.79894127068027,66.4550021747769,18.9975822474256,24.6768092638121,66.4550021747769,3.77053116756859,16.2911897441332,2,1,1,2,5.55994776891359,26.4242308213286,26.4227758437455,20.7084160495564,9.42377636237768,26.6417173445888,0,7.06515198559501,2,2,2,0,20.7273400578809,16.2850872124514,44.2335027706658,11.7504022474896,9,12,1
scenario218,2,11.9647338258108,3.08029798998079,25.3103949260199,8.67809241216995,14.6693144066993,5.90714074605297,29.1962798681379,7.38869219105932,13.3170241162551,3.08029798998079,29.1962798681379,8.03339230161463,5,4,7.3359756266429,0,11.3250523921957,3.50514242824049,8.03928816421053,0,23.6064426091273,7.03271157409595,6.44543770628148,0,20.0467848080567,4.28947054368067,29.211045871431,3.43773648480838,60.4541071455058,15.970782952606,33.3238071595214,1.93431109900308,76.5500544574143,25.7864340426792,31.2674265154762,76.5500544574143,1.93431109900308,20.8786084976426,2,2,1,1,10.8581976269622,24.2384501073432,0.275441747512824,5.71074470947697,7.242362935246,23.6064426091273,0,5.66109105888831,1,2,0,1,23.6098049185544,20.1678452783431,11.4109759085727,11.7504022474896,14.6,25,1
scenario219,0,13.1019599442197,0.599715052608615,26.6535859808624,8.10041222747993,12.1577548211508,1.07573733903979,28.5553150410973,8.63953771143993,12.6298573826853,0.599715052608615,28.5553150410973,8.36997496945993,3,2,7.32567091341691,0,11.6881711499832,4.55359261102169,7.39420656180032,0,26.3617679193082,6.77374652821817,7.50294822456935,0,28.540234456972,7.86029812845369,31.7314965039283,9.57227202059859,65.159498623337,17.3459636165963,19.4315796640588,3.78456274410772,55.6543560012675,15.0430061621431,25.5815380839936,65.159498623337,3.78456274410772,16.1944848893697,1,2,1,2,16.3140945642188,4.24361930359086,4.05468750045938,6.46668029540092,7.44857739318483,28.540234456972,0,7.31702232833593,2,2,2,2,1.07573733903979,13.3351971969802,26.0951131320493,11.7504022474896,9,21.5,1
scenario220,0,11.9647338258108,3.08029798998079,25.3103949260199,8.67809241216995,14.6693144066993,5.90714074605297,29.1962798681379,7.38869219105932,13.3170241162551,3.08029798998079,29.1962798681379,8.03339230161463,5,4,7.31883144809411,0,11.660253199721,3.58353936558323,8.01543622106918,0,25.1808014285824,6.61441932055595,9.04354882924064,0,24.2133787615132,6.06904860211888,28.7519339832341,3.48679814689781,69.0121849569249,18.8320455869357,39.3762239558258,3.39697037477608,74.9106152616922,21.2951202930516,34.0640789695299,74.9106152616922,3.39697037477608,20.0635829399937,2,2,0,1,6.6442135179302,20.1678452783431,17.8460738139941,16.8414675183692,8.52949252515491,25.1808014285824,0,6.34173396133741,1,2,0,1,25.3103949260199,20.1678452783431,12.4679533364108,11.7504022474896,28.4,12,1
scenario221,0,11.9647338258108,3.08029798998079,25.3103949260199,8.67809241216995,14.6693144066993,5.90714074605297,29.1962798681379,7.38869219105932,13.3170241162551,3.08029798998079,29.1962798681379,8.03339230161463,5,4,7.33188262583978,0,11.3352702133791,3.5586738243725,8.04110228896423,0,23.6072575634721,7.06988572849201,9.04354882924064,0,24.2133787615132,6.06904860211888,27.0450655516959,3.44793587823536,57.1800358478539,15.5796879675568,28.4763197615368,3.31209408081473,53.6052208319685,12.9176974554004,27.7606926566163,57.1800358478539,3.31209408081473,14.2486927114786,1,2,2,1,22.9443501116941,20.1678452783431,17.8460738139941,4.26142356796097,8.54232555910243,24.2133787615132,0,6.56946716530544,2,2,1,1,24.2384501073432,20.1678452783431,47.8519029373631,11.7504022474896,8.8,24.1,1
scenario222,0,11.1380528007302,3.08029798998079,25.3103949260199,7.88710231663348,14.6693144066993,5.90714074605297,29.1962798681379,7.38869219105932,12.9036836037148,3.08029798998079,29.1962798681379,7.6378972538464,5,4,7.31896348479731,0,11.5091698426892,3.44377515347124,7.73676559344501,0,24.5292248182274,6.30228770976697,9.04354882924064,0,24.2133787615132,6.06904860211888,43.9711775765651,7.00463295790459,81.7411588123551,23.7675936005765,26.1004225915063,3.43417921204888,46.4522832009768,9.92472322335811,35.0358000840357,81.7411588123551,3.43417921204888,16.8461584119673,1,2,2,1,22.9443501116941,20.1678452783431,17.3143667269724,5.29093582141367,8.39015721134282,24.5292248182274,0,6.18566815594292,1,2,0,1,25.3103949260199,20.1678452783431,11.9574878743541,11.7504022474896,28.9,24.3,1
scenario223,0,11.9647338258108,3.08029798998079,25.3103949260199,8.67809241216995,14.6693144066993,5.90714074605297,29.1962798681379,7.38869219105932,13.3170241162551,3.08029798998079,29.1962798681379,8.03339230161463,5,4,7.33941762458264,0,11.639441431856,3.36361157661189,8.01891264160046,0,25.1012182212851,6.65012190451724,9.04354882924064,0,24.2133787615132,6.06904860211888,28.0333515648516,3.4822577301696,67.3048841731173,18.2744993826981,38.4671841248726,3.33261777542486,72.1675701820365,20.1610837116149,33.2502678448621,72.1675701820365,3.33261777542486,19.2177915471565,2,2,0,1,6.6442135179302,20.1678452783431,17.8460738139941,16.8414675183692,8.53123073542055,25.1012182212851,0,6.35958525331806,1,2,0,1,25.3103949260199,20.1678452783431,11.8593298085697,11.7504022474896,28.3,12,1
scenario224,0,11.9647338258108,3.08029798998079,25.3103949260199,8.67809241216995,14.6693144066993,5.90714074605297,29.1962798681379,7.38869219105932,13.3170241162551,3.08029798998079,29.1962798681379,8.03339230161463,6,6,7.31660788982035,0,11.7054012725046,4.47140636390382,7.73273954710121,0,24.5003800364197,7.00458203305265,7.80805038842968,0,28.9964653915959,7.15887350450415,47.2471063198903,7.38873653250591,86.1542607390804,26.4419916173689,20.1117446826286,2.67644307172947,54.2844296160639,18.0473330251885,33.6794255012595,86.1542607390804,2.67644307172947,22.2446623212787,1,2,0,1,5.90134925376326,24.2384501073432,4.70037426175441,5.6417581505296,7.77039496776544,28.9964653915959,0,7.0817277687784,2,2,2,1,29.1962798681379,20.1678452783431,10.3332634077669,11.7504022474896,23.5,22.2,1
scenario225,0,11.9647338258108,3.08029798998079,25.3103949260199,8.67809241216995,14.6693144066993,5.90714074605297,29.1962798681379,7.38869219105932,13.3170241162551,3.08029798998079,29.1962798681379,8.03339230161463,5,4,7.32747923741737,0,11.6894407549385,3.48321594148712,8.0170004634244,0,24.9960233554275,6.65340962503297,9.04354882924064,0,24.2133787615132,6.06904860211888,28.3857939320852,3.52949972501887,68.1329074451315,18.638494831817,36.9937988983361,3.33703062973033,70.9950212503481,19.5564234643127,32.6897964152106,70.9950212503481,3.33703062973033,19.0974591480649,2,2,0,1,6.6442135179302,20.1678452783431,17.8460738139941,16.8414675183692,8.53027464633252,24.9960233554275,0,6.36122911357592,1,2,0,1,25.3103949260199,20.1678452783431,13.2995111808719,11.7504022474896,28.2,12,1
scenario226,0,11.9647338258108,3.08029798998079,25.3103949260199,8.67809241216995,14.6693144066993,5.90714074605297,29.1962798681379,7.38869219105932,13.3170241162551,3.08029798998079,29.1962798681379,8.03339230161463,5,4,7.34025986419517,0,11.6676779050074,3.56600788160695,8.02202805753545,0,24.1877499728876,6.89059315996633,9.04354882924064,0,24.2133787615132,6.06904860211888,27.9217357073803,3.4970176890756,64.7521652665346,17.9596142023151,33.6913030201439,3.39447753576511,64.8858402311219,16.4324768999705,30.8065193637621,64.8858402311219,3.39447753576511,17.1960455511428,2,2,0,1,6.6442135179302,20.1678452783431,17.8460738139941,16.8414675183692,8.53278844338805,24.2133787615132,0,6.4798208810426,2,2,1,1,24.2384501073432,20.1678452783431,55.0497063822971,11.7504022474896,8.8,12,1
scenario227,0,16.7409565896166,6.3374197282221,23.2383473809694,6.02939313116857,13.0500530153706,1.27520784127782,25.8001864962712,8.42374930756372,14.8955048024936,1.27520784127782,25.8001864962712,7.22657121936615,3.5,4,7.34353318530991,0,11.6935785922356,4.45395029848831,7.69280105639029,0,18.9733268975406,5.36815890540504,8.56736254523955,0,25.7157558742188,7.85570858991859,12.6309256049573,8.76930631332371,22.1281414873513,4.0005293718229,22.2051083831579,3.80832253687651,61.769063119022,14.6425666893274,17.4180169940576,61.769063119022,3.80832253687651,9.32154803057514,2,2,2,2,1.27520784127782,25.8001864962712,19.7663432817909,20.3122945062165,8.13008180081492,25.7157558742188,0,6.61193374766182,2,2,2,2,20.317901700647,25.8001864962712,34.9441160134004,11.7504022474896,3,6,1
scenario228,0,11.9746847509622,0.824753993946957,29.4364296143321,9.52099459619073,11.2647295784169,0.762271772523961,24.5464917241152,9.13627139568532,11.6197071646896,0.762271772523961,29.4364296143321,9.32863299593802,3,6,7.34520708995762,0,11.690241847684,4.41232831389213,7.45709132077405,0,26.0389878017712,5.98435507055917,7.50685945139443,0,24.3498056713946,7.5362199647943,63.3792630119598,9.53404908136834,122.648304266486,39.3357681891002,37.5828531171585,9.01890795589736,74.8726358845191,22.1445869379098,50.4810580645592,122.648304266486,9.01890795589736,30.740177563505,1,2,1,1,10.4641598541479,20.2136070456527,0.331453072407058,6.33951804808281,7.48197538608424,26.0389878017712,0,6.76028751767673,1,2,1,2,26.0453429365711,3.61921215415358,19.718922209896,11.7504022474896,29.5,21.7,1
