Row,ego_max_speed,ego_std_speed,npc1_max_speed,npc2_std_speed,min_dist_ego_npc1,min_npc_dist,avg_speed_npcs,type_npc_max_speed,dist_av_npc_max_speed,source
scenario902,0.189858854208419,1.82386650979982,-0.568814158780492,0.247235932961914,1.43345184086409,0.0734724409313879,0.506055167839953,0.794395059672726,0.824475308397396,0.831019015916776
scenario903,-0.0138583470332806,-0.898970008866727,-0.634934925474417,-0.0552999874718723,-0.318601040477968,-1.13232987733689,0.692931864743985,0.794395059672726,1.09860750765711,0.831019015916776
scenario904,0.830774311219401,-0.732972949152117,-0.488434417928478,-0.0335942738943915,-1.19272211786753,-0.864946005902424,0.770327691096688,0.794395059672726,1.02172029599577,0.831019015916776
scenario905,-0.247672005188748,-0.868994133955613,-0.448761092845232,-0.0552999874718723,-0.665156655245308,-1.14693720307277,0.424081520350231,0.794395059672726,0.977044413929928,0.831019015916776
scenario906,0.625307146749127,-1.10547527737283,-0.777540419089897,-0.035784307635172,-0.0955391717132193,-0.973907452826839,0.385632689931935,0.794395059672726,1.12661881462006,0.831019015916776
scenario907,1.3074293460045,-0.624501334341172,-0.448761092845232,-0.0225430595784314,-0.463535777125064,-0.759861906949528,0.451152649433121,0.794395059672726,1.00205789148067,0.831019015916776
scenario908,-0.553125599025581,-0.757532569310526,-0.461505383882417,0.281988738297888,-0.743589604386266,-0.939726185857343,0.73723806418836,0.794395059672726,1.03552144536405,0.831019015916776
scenario909,-0.0391897639258184,-1.04691817274023,-0.496584944000489,0.28124248094299,-0.358604570320346,-0.961656334953557,0.760719050142836,0.794395059672726,1.09456761794347,0.831019015916776
scenario910,0.344959656886022,-0.311815453282904,-0.415075685700576,0.248675263432784,-0.553499411249201,-1.05712031643009,0.81108293017826,0.794395059672726,0.913407994669125,0.831019015916776
scenario911,-0.602242625402696,-1.47142727898221,-0.551664516382841,0.771789481467575,0.102091737200911,-1.06482563073455,-0.849164446330948,0.794395059672726,1.28908559058752,0.831019015916776
scenario912,-0.180376372401581,1.447687431975,-0.770270712863441,0.51931757348787,0.86310706508227,0.27638142766816,1.02862413677606,0.794395059672726,0.562089950483229,0.831019015916776
scenario913,-0.0837836908758137,-1.44477610917242,-0.464306923991617,0.253711834266531,-0.891269828496284,-0.903915803290566,0.802105266466561,0.794395059672726,1.29078911090775,0.831019015916776
scenario914,0.0892877553202486,-1.46725128056926,-0.42030383017884,0.249393083727837,-0.737072659971747,-0.897550561130929,0.0882492888893364,0.794395059672726,1.29155478337796,0.831019015916776
scenario915,-0.0139979334078916,0.441333743804062,-1.18175921406743,1.14872726434043,1.4135886321368,0.0947368032043084,1.13361092574589,0.794395059672726,0.855780667316733,0.831019015916776
scenario916,-0.277469166121111,0.0744430284325041,-0.558656203248954,0.0550318641497022,0.441245708528661,-1.00562450272722,0.419325998011368,0.794395059672726,0.639278326341262,0.831019015916776
scenario917,0.568090630335244,-1.0040217689254,-0.512609164168972,0.261209794104199,-0.458703494771492,-1.13779080044684,0.294970417060021,0.794395059672726,0.987930451029124,0.831019015916776
scenario918,-0.187838199060226,1.77994500145761,-0.572809406336563,0.246825885760514,0.497479654825031,-1.03110993949748,0.924982359878793,0.794395059672726,0.418065409217921,0.831019015916776
scenario919,0.802880392541903,-0.660263911779002,-0.441187324994121,0.237178368937001,-0.259838275921122,-0.872353949657703,0.497146512506214,0.794395059672726,0.852733210392168,0.831019015916776
scenario920,-0.260480423433229,-1.54842412894639,-0.456478475147071,0.319350407363377,-1.4677125742279,-1.11711392386741,0.560832520604766,0.794395059672726,1.57973750103447,0.831019015916776
scenario921,0.264025562613943,-1.05684263598019,-0.384070749279835,0.281242033101453,-0.716811996939413,-0.837524358375876,0.837778322376485,0.794395059672726,1.14693004616924,0.831019015916776
scenario922,0.864848631496251,-0.825035598016217,-0.789060320031713,0.563849064222017,1.80301465012207,-0.829128397837858,0.629339072481627,0.794395059672726,0.701713028289935,0.831019015916776
scenario923,-0.247098568972532,-0.200280027056508,-0.345990189373719,0.248675263432784,-0.547994188367021,-0.736521304054839,0.92997169132593,0.794395059672726,0.944820413111685,0.831019015916776
scenario924,-0.0285453094171488,1.1294907565749,-1.18175921406743,0.714601171838744,1.42353793362631,0.527855089660032,1.02355178195917,0.794395059672726,0.756037984888073,0.831019015916776
scenario925,-0.0564019353544055,1.74465995308708,-0.655138442015609,0.499200709149153,0.884771310257407,-1.23740709978284,0.854624486289607,0.794395059672726,0.596087837128122,0.831019015916776
